date,boro,metric,value
2019-06-01,STATEN ISLAND,Noise - Residential,395
2019-06-01,STATEN ISLAND,Illegal Parking,395
2019-06-01,STATEN ISLAND,Request Large Bulky Item Collection,395
2019-06-01,STATEN ISLAND,Missed Collection (All Materials),395
2019-06-01,STATEN ISLAND,Electronics Waste,395
2019-06-01,Unspecified,complaints,66
2019-06-01,Unspecified,HPD Literature Request,66
2019-06-01,Unspecified,Maintenance or Facility,66
2019-06-01,Unspecified,Highway Condition,66
2019-06-01,Unspecified,Noise - Street/Sidewalk,66
2019-06-01,Unspecified,Noise - Vehicle,66
2019-06-02,Unspecified,Street Condition,51
2019-06-02,NYC,Noise - Residential,7136
2019-06-02,NYC,Noise - Street/Sidewalk,7136
2019-06-02,NYC,Request Large Bulky Item Collection,7136
2019-06-02,NYC,Illegal Parking,7136
2019-06-02,NYC,Blocked Driveway,7136
2019-06-02,BRONX,complaints,1217
2019-06-02,BRONX,Noise - Residential,1217
2019-06-02,BRONX,Noise - Street/Sidewalk,1217
2019-06-02,BRONX,Noise - Vehicle,1217
2019-06-02,BRONX,Blocked Driveway,1217
2019-06-02,BRONX,Illegal Parking,1217
2019-06-02,BROOKLYN,complaints,2209
2019-06-02,BROOKLYN,Noise - Residential,2209
2019-06-02,BROOKLYN,Request Large Bulky Item Collection,2209
2019-06-02,BROOKLYN,Illegal Parking,2209
2019-06-02,BROOKLYN,Noise - Street/Sidewalk,2209
2019-06-02,BROOKLYN,Blocked Driveway,2209
2019-06-02,MANHATTAN,complaints,1368
2019-06-02,MANHATTAN,Noise - Street/Sidewalk,1368
2019-06-02,MANHATTAN,Noise - Residential,1368
2019-06-02,MANHATTAN,Illegal Parking,1368
2019-06-02,MANHATTAN,Request Large Bulky Item Collection,1368
2019-06-02,MANHATTAN,Noise - Commercial,1368
2019-06-02,QUEENS,complaints,1929
2019-06-02,QUEENS,Noise - Residential,1929
2019-06-02,QUEENS,Request Large Bulky Item Collection,1929
2019-06-02,QUEENS,Illegal Parking,1929
2019-06-02,QUEENS,Blocked Driveway,1929
2019-06-02,QUEENS,Street Condition,1929
2019-06-02,STATEN ISLAND,complaints,362
2019-06-02,STATEN ISLAND,Request Large Bulky Item Collection,362
2019-06-02,STATEN ISLAND,Noise - Residential,362
2019-06-02,STATEN ISLAND,Electronics Waste,362
2019-06-02,STATEN ISLAND,Illegal Parking,362
2019-06-02,STATEN ISLAND,Street Condition,362
2019-06-02,Unspecified,complaints,51
2019-06-02,Unspecified,Maintenance or Facility,51
2019-06-02,Unspecified,Benefit Card Replacement,51
2019-06-02,Unspecified,Highway Condition,51
2019-06-02,Unspecified,HPD Literature Request,51
2019-06-02,Unspecified,Street Condition,51
2019-06-03,Unspecified,DOF Parking - Payment Issue,145
2019-06-03,NYC,Request Large Bulky Item Collection,9036
2019-06-03,NYC,Illegal Parking,9036
2019-06-03,NYC,Noise - Residential,9036
2019-06-03,NYC,Street Condition,9036
2019-06-03,NYC,Blocked Driveway,9036
2019-06-03,BRONX,complaints,1297
2019-06-03,BRONX,Noise - Residential,1297
2019-06-03,BRONX,Noise - Street/Sidewalk,1297
2019-06-03,BRONX,Illegal Parking,1297
2019-06-03,BRONX,Blocked Driveway,1297
2019-06-03,BRONX,Request Large Bulky Item Collection,1297
2019-06-03,BROOKLYN,complaints,2848
2019-06-03,BROOKLYN,Request Large Bulky Item Collection,2848
2019-06-03,BROOKLYN,Illegal Parking,2848
2019-06-03,BROOKLYN,Blocked Driveway,2848
2019-06-03,BROOKLYN,Noise - Street/Sidewalk,2848
2019-06-03,BROOKLYN,Derelict Vehicles,2848
2019-06-03,MANHATTAN,complaints,1476
2019-06-03,MANHATTAN,Noise - Street/Sidewalk,1476
2019-06-03,MANHATTAN,Illegal Parking,1476
2019-06-03,MANHATTAN,Noise,1476
2019-06-03,MANHATTAN,Request Large Bulky Item Collection,1476
2019-06-03,MANHATTAN,Noise - Residential,1476
2019-06-03,QUEENS,complaints,2704
2019-06-03,QUEENS,Request Large Bulky Item Collection,2704
2019-06-03,QUEENS,Illegal Parking,2704
2019-06-03,QUEENS,Blocked Driveway,2704
2019-06-03,QUEENS,Street Condition,2704
2019-06-03,QUEENS,Damaged Tree,2704
2019-06-03,STATEN ISLAND,complaints,566
2019-06-03,STATEN ISLAND,Request Large Bulky Item Collection,566
2019-06-03,STATEN ISLAND,Electronics Waste,566
2019-06-03,STATEN ISLAND,Street Condition,566
2019-06-03,STATEN ISLAND,Illegal Parking,566
2019-06-03,STATEN ISLAND,Overgrown Tree/Branches,566
2019-06-03,Unspecified,complaints,145
2019-06-03,Unspecified,Benefit Card Replacement,145
2019-06-03,Unspecified,Highway Condition,145
2019-06-03,Unspecified,HPD Literature Request,145
2019-06-03,Unspecified,Maintenance or Facility,145
2019-06-03,Unspecified,DOF Parking - Payment Issue,145
2019-06-04,Unspecified,HPD Literature Request,149
2019-06-04,NYC,Request Large Bulky Item Collection,8634
2019-06-04,NYC,Illegal Parking,8634
2019-06-04,NYC,Noise - Residential,8634
2019-06-04,NYC,Missed Collection (All Materials),8634
2019-06-04,NYC,Noise - Street/Sidewalk,8634
2019-06-04,BRONX,complaints,1120
2019-06-04,BRONX,Noise - Residential,1120
2019-06-04,BRONX,Noise - Street/Sidewalk,1120
2019-06-04,BRONX,Illegal Parking,1120
2019-06-04,BRONX,Blocked Driveway,1120
2019-06-04,BRONX,Street Light Condition,1120
2019-06-04,BROOKLYN,complaints,2619
2019-06-04,BROOKLYN,Request Large Bulky Item Collection,2619
2019-06-04,BROOKLYN,Illegal Parking,2619
2019-06-04,BROOKLYN,Noise - Residential,2619
2019-06-04,BROOKLYN,Noise - Street/Sidewalk,2619
2019-06-04,BROOKLYN,Blocked Driveway,2619
2019-06-04,MANHATTAN,complaints,1440
2019-06-04,MANHATTAN,Noise - Street/Sidewalk,1440
2019-06-04,MANHATTAN,Noise,1440
2019-06-04,MANHATTAN,Illegal Parking,1440
2019-06-04,MANHATTAN,Noise - Residential,1440
2019-06-04,MANHATTAN,Request Large Bulky Item Collection,1440
2019-06-04,QUEENS,complaints,2700
2019-06-04,QUEENS,Request Large Bulky Item Collection,2700
2019-06-04,QUEENS,Illegal Parking,2700
2019-06-04,QUEENS,Missed Collection (All Materials),2700
2019-06-04,QUEENS,Street Condition,2700
2019-06-04,QUEENS,Sanitation Condition,2700
2019-06-04,STATEN ISLAND,complaints,606
2019-06-04,STATEN ISLAND,Missed Collection (All Materials),606
2019-06-04,STATEN ISLAND,Request Large Bulky Item Collection,606
2019-06-04,STATEN ISLAND,Electronics Waste,606
2019-06-04,STATEN ISLAND,Street Condition,606
2019-06-04,STATEN ISLAND,Noise - Residential,606
2019-06-04,Unspecified,complaints,149
2019-06-04,Unspecified,Benefit Card Replacement,149
2019-06-04,Unspecified,Highway Condition,149
2019-06-04,Unspecified,DOF Parking - Payment Issue,149
2019-06-04,Unspecified,Maintenance or Facility,149
2019-06-04,Unspecified,HPD Literature Request,149
2019-06-05,Unspecified,DCA / DOH New License Application Request,140
2019-06-05,NYC,Request Large Bulky Item Collection,7651
2019-06-05,NYC,Illegal Parking,7651
2019-06-05,NYC,Blocked Driveway,7651
2019-06-05,NYC,Noise - Residential,7651
2019-06-05,NYC,Street Condition,7651
2019-06-05,BRONX,complaints,946
2019-06-05,BRONX,Noise - Residential,946
2019-06-05,BRONX,Noise - Street/Sidewalk,946
2019-06-05,BRONX,Illegal Parking,946
2019-06-05,BRONX,Blocked Driveway,946
2019-06-05,BRONX,Street Light Condition,946
2019-06-05,BROOKLYN,complaints,2502
2019-06-05,BROOKLYN,Request Large Bulky Item Collection,2502
2019-06-05,BROOKLYN,Illegal Parking,2502
2019-06-05,BROOKLYN,Blocked Driveway,2502
2019-06-05,BROOKLYN,Noise - Residential,2502
2019-06-05,BROOKLYN,Noise - Street/Sidewalk,2502
2019-06-05,MANHATTAN,complaints,1360
2019-06-05,MANHATTAN,Noise - Street/Sidewalk,1360
2019-06-05,MANHATTAN,Noise,1360
2019-06-05,MANHATTAN,Illegal Parking,1360
2019-06-05,MANHATTAN,Request Large Bulky Item Collection,1360
2019-06-05,MANHATTAN,Noise - Residential,1360
2019-06-05,QUEENS,complaints,2151
2019-06-05,QUEENS,Request Large Bulky Item Collection,2151
2019-06-05,QUEENS,Illegal Parking,2151
2019-06-05,QUEENS,Blocked Driveway,2151
2019-06-05,QUEENS,Street Condition,2151
2019-06-05,QUEENS,Noise - Vehicle,2151
2019-06-05,STATEN ISLAND,complaints,552
2019-06-05,STATEN ISLAND,Request Large Bulky Item Collection,552
2019-06-05,STATEN ISLAND,Missed Collection (All Materials),552
2019-06-05,STATEN ISLAND,Electronics Waste,552
2019-06-05,STATEN ISLAND,Street Condition,552
2019-06-05,STATEN ISLAND,Illegal Parking,552
2019-06-05,Unspecified,complaints,140
2019-06-05,Unspecified,Benefit Card Replacement,140
2019-06-05,Unspecified,HPD Literature Request,140
2019-06-05,Unspecified,Highway Condition,140
2019-06-05,Unspecified,Maintenance or Facility,140
2019-06-05,Unspecified,DCA / DOH New License Application Request,140
2019-06-06,Unspecified,DCA / DOH New License Application Request,125
2019-06-06,NYC,Request Large Bulky Item Collection,7697
2019-06-06,NYC,Illegal Parking,7697
2019-06-06,NYC,Noise - Residential,7697
2019-06-06,NYC,Noise - Street/Sidewalk,7697
2019-06-06,NYC,Street Light Condition,7697
2019-06-06,BRONX,complaints,999
2019-06-06,BRONX,Noise - Residential,999
2019-06-06,BRONX,Noise - Street/Sidewalk,999
2019-06-06,BRONX,Illegal Parking,999
2019-06-06,BRONX,Blocked Driveway,999
2019-06-06,BRONX,Street Light Condition,999
2019-06-06,BROOKLYN,complaints,2509
2019-06-06,BROOKLYN,Request Large Bulky Item Collection,2509
2019-06-06,BROOKLYN,Illegal Parking,2509
2019-06-06,BROOKLYN,Noise - Residential,2509
2019-06-06,BROOKLYN,Noise - Street/Sidewalk,2509
2019-06-06,BROOKLYN,Blocked Driveway,2509
2019-06-06,MANHATTAN,complaints,1337
2019-06-06,MANHATTAN,Noise - Street/Sidewalk,1337
2019-06-06,MANHATTAN,Noise - Residential,1337
2019-06-06,MANHATTAN,Noise,1337
2019-06-06,MANHATTAN,Illegal Parking,1337
2019-06-06,MANHATTAN,Request Large Bulky Item Collection,1337
2019-06-06,QUEENS,complaints,2152
2019-06-06,QUEENS,Request Large Bulky Item Collection,2152
2019-06-06,QUEENS,Illegal Parking,2152
2019-06-06,QUEENS,Street Light Condition,2152
2019-06-06,QUEENS,Blocked Driveway,2152
2019-06-06,QUEENS,Street Condition,2152
2019-06-06,STATEN ISLAND,complaints,575
2019-06-06,STATEN ISLAND,Missed Collection (All Materials),575
2019-06-06,STATEN ISLAND,Request Large Bulky Item Collection,575
2019-06-06,STATEN ISLAND,Street Condition,575
2019-06-06,STATEN ISLAND,Illegal Parking,575
2019-06-06,STATEN ISLAND,Electronics Waste,575
2019-06-06,Unspecified,complaints,125
2019-06-06,Unspecified,Benefit Card Replacement,125
2019-06-06,Unspecified,HPD Literature Request,125
2019-06-06,Unspecified,Maintenance or Facility,125
2019-06-06,Unspecified,DOF Parking - Payment Issue,125
2019-06-06,Unspecified,DCA / DOH New License Application Request,125
2019-06-07,Unspecified,Question,280
2019-06-07,NYC,Noise - Residential,7687
2019-06-07,NYC,Illegal Parking,7687
2019-06-07,NYC,Noise - Street/Sidewalk,7687
2019-06-07,NYC,Request Large Bulky Item Collection,7687
2019-06-07,NYC,Street Light Condition,7687
2019-06-07,BRONX,complaints,1130
2019-06-07,BRONX,Noise - Residential,1130
2019-06-07,BRONX,Noise - Street/Sidewalk,1130
2019-06-07,BRONX,Street Light Condition,1130
2019-06-07,BRONX,Noise - Vehicle,1130
2019-06-07,BRONX,Illegal Parking,1130
2019-06-07,BROOKLYN,complaints,2400
2019-06-07,BROOKLYN,Illegal Parking,2400
2019-06-07,BROOKLYN,Noise - Residential,2400
2019-06-07,BROOKLYN,Request Large Bulky Item Collection,2400
2019-06-07,BROOKLYN,Noise - Street/Sidewalk,2400
2019-06-07,BROOKLYN,Street Light Condition,2400
2019-06-07,MANHATTAN,complaints,1420
2019-06-07,MANHATTAN,Noise - Street/Sidewalk,1420
2019-06-07,MANHATTAN,Noise - Residential,1420
2019-06-07,MANHATTAN,Illegal Parking,1420
2019-06-07,MANHATTAN,Noise,1420
2019-06-07,MANHATTAN,Request Large Bulky Item Collection,1420
2019-06-07,QUEENS,complaints,1961
2019-06-07,QUEENS,Request Large Bulky Item Collection,1961
2019-06-07,QUEENS,Illegal Parking,1961
2019-06-07,QUEENS,Blocked Driveway,1961
2019-06-07,QUEENS,Noise - Residential,1961
2019-06-07,QUEENS,Street Light Condition,1961
2019-06-07,STATEN ISLAND,complaints,496
2019-06-07,STATEN ISLAND,Missed Collection (All Materials),496
2019-06-07,STATEN ISLAND,Request Large Bulky Item Collection,496
2019-06-07,STATEN ISLAND,Street Condition,496
2019-06-07,STATEN ISLAND,Street Light Condition,496
2019-06-07,STATEN ISLAND,Illegal Parking,496
2019-06-07,Unspecified,complaints,280
2019-06-07,Unspecified,Benefit Card Replacement,280
2019-06-07,Unspecified,Maintenance or Facility,280
2019-06-07,Unspecified,Highway Condition,280
2019-06-07,Unspecified,DOF Parking - Payment Issue,280
2019-06-07,Unspecified,Question,280
2019-06-08,Unspecified,For Hire Vehicle Complaint,2
2019-06-08,NYC,Noise - Street/Sidewalk,649
2019-06-08,NYC,Noise - Residential,649
2019-06-08,NYC,Noise - Commercial,649
2019-06-08,NYC,Noise - Vehicle,649
2019-06-08,NYC,Illegal Parking,649
2019-06-08,BRONX,complaints,153
2019-06-08,BRONX,Noise - Street/Sidewalk,153
2019-06-08,BRONX,Noise - Residential,153
2019-06-08,BRONX,Noise - Vehicle,153
2019-06-08,BRONX,Noise - Commercial,153
2019-06-08,BRONX,Illegal Parking,153
2019-06-08,BROOKLYN,complaints,183
2019-06-08,BROOKLYN,Noise - Residential,183
2019-06-08,BROOKLYN,Noise - Street/Sidewalk,183
2019-06-08,BROOKLYN,Noise - Commercial,183
2019-06-08,BROOKLYN,Noise - Vehicle,183
2019-06-08,BROOKLYN,Blocked Driveway,183
2019-06-08,MANHATTAN,complaints,183
2019-06-08,MANHATTAN,Noise - Street/Sidewalk,183
2019-06-08,MANHATTAN,Noise - Residential,183
2019-06-08,MANHATTAN,Noise - Commercial,183
2019-06-08,MANHATTAN,Noise - Vehicle,183
2019-06-08,MANHATTAN,Illegal Parking,183
2019-06-08,QUEENS,complaints,116
2019-06-08,QUEENS,Noise - Residential,116
2019-06-08,QUEENS,Blocked Driveway,116
2019-06-08,QUEENS,Noise - Commercial,116
2019-06-08,QUEENS,Noise - Street/Sidewalk,116
2019-06-08,QUEENS,Illegal Parking,116
2019-06-08,STATEN ISLAND,complaints,12
2019-06-08,STATEN ISLAND,Noise - Commercial,12
2019-06-08,STATEN ISLAND,Noise - Residential,12
2019-06-08,STATEN ISLAND,Illegal Parking,12
2019-06-08,STATEN ISLAND,Noise - Street/Sidewalk,12
2019-06-08,STATEN ISLAND,Street Light Condition,12
2019-06-08,Unspecified,complaints,2
2019-06-08,Unspecified,Maintenance or Facility,2
2019-06-08,Unspecified,For Hire Vehicle Complaint,2
2019-06-11,Unspecified,Highway Condition,142
2019-06-11,NYC,Request Large Bulky Item Collection,8235
2019-06-11,NYC,Illegal Parking,8235
2019-06-11,NYC,Noise - Residential,8235
2019-06-11,NYC,Blocked Driveway,8235
2019-06-11,NYC,Graffiti,8235
2019-06-11,BRONX,complaints,1060
2019-06-11,BRONX,Noise - Residential,1060
2019-06-11,BRONX,Illegal Parking,1060
2019-06-11,BRONX,Blocked Driveway,1060
2019-06-11,BRONX,Street Light Condition,1060
2019-06-11,BRONX,Noise - Street/Sidewalk,1060
2019-06-11,BROOKLYN,complaints,2836
2019-06-11,BROOKLYN,Request Large Bulky Item Collection,2836
2019-06-11,BROOKLYN,Illegal Parking,2836
2019-06-11,BROOKLYN,Graffiti,2836
2019-06-11,BROOKLYN,Blocked Driveway,2836
2019-06-11,BROOKLYN,Noise - Residential,2836
2019-06-11,MANHATTAN,complaints,1425
2019-06-11,MANHATTAN,Noise - Street/Sidewalk,1425
2019-06-11,MANHATTAN,Illegal Parking,1425
2019-06-11,MANHATTAN,Request Large Bulky Item Collection,1425
2019-06-11,MANHATTAN,Noise,1425
2019-06-11,MANHATTAN,Noise - Residential,1425
2019-06-11,QUEENS,complaints,2037
2019-06-11,QUEENS,Request Large Bulky Item Collection,2037
2019-06-11,QUEENS,Illegal Parking,2037
2019-06-11,QUEENS,Blocked Driveway,2037
2019-06-11,QUEENS,Street Condition,2037
2019-06-11,QUEENS,Noise - Residential,2037
2019-06-11,STATEN ISLAND,complaints,735
2019-06-11,STATEN ISLAND,Request Large Bulky Item Collection,735
2019-06-11,STATEN ISLAND,Graffiti,735
2019-06-11,STATEN ISLAND,Electronics Waste,735
2019-06-11,STATEN ISLAND,DOF Property - Reduction Issue,735
2019-06-11,STATEN ISLAND,Street Condition,735
2019-06-11,Unspecified,complaints,142
2019-06-11,Unspecified,Benefit Card Replacement,142
2019-06-11,Unspecified,HPD Literature Request,142
2019-06-11,Unspecified,DCA / DOH New License Application Request,142
2019-06-11,Unspecified,DOF Parking - Payment Issue,142
2019-06-11,Unspecified,Highway Condition,142
2019-06-12,Unspecified,DOF Parking - Payment Issue,150
2019-06-12,NYC,Request Large Bulky Item Collection,7619
2019-06-12,NYC,Illegal Parking,7619
2019-06-12,NYC,Noise - Residential,7619
2019-06-12,NYC,Noise - Street/Sidewalk,7619
2019-06-12,NYC,Blocked Driveway,7619
2019-06-12,BRONX,complaints,911
2019-06-12,BRONX,Noise - Street/Sidewalk,911
2019-06-12,BRONX,Noise - Residential,911
2019-06-12,BRONX,Street Light Condition,911
2019-06-12,BRONX,Illegal Parking,911
2019-06-12,BRONX,Request Large Bulky Item Collection,911
2019-06-12,BROOKLYN,complaints,2264
2019-06-12,BROOKLYN,Request Large Bulky Item Collection,2264
2019-06-12,BROOKLYN,Illegal Parking,2264
2019-06-12,BROOKLYN,Blocked Driveway,2264
2019-06-12,BROOKLYN,Noise - Residential,2264
2019-06-12,BROOKLYN,Noise - Street/Sidewalk,2264
2019-06-12,MANHATTAN,complaints,1480
2019-06-12,MANHATTAN,Noise - Street/Sidewalk,1480
2019-06-12,MANHATTAN,Noise,1480
2019-06-12,MANHATTAN,Illegal Parking,1480
2019-06-12,MANHATTAN,Noise - Residential,1480
2019-06-12,MANHATTAN,Request Large Bulky Item Collection,1480
2019-06-12,QUEENS,complaints,2227
2019-06-12,QUEENS,Request Large Bulky Item Collection,2227
2019-06-12,QUEENS,Illegal Parking,2227
2019-06-12,QUEENS,Blocked Driveway,2227
2019-06-12,QUEENS,Street Condition,2227
2019-06-12,QUEENS,Noise - Residential,2227
2019-06-12,STATEN ISLAND,complaints,587
2019-06-12,STATEN ISLAND,Request Large Bulky Item Collection,587
2019-06-12,STATEN ISLAND,Street Light Condition,587
2019-06-12,STATEN ISLAND,Electronics Waste,587
2019-06-12,STATEN ISLAND,Street Condition,587
2019-06-12,STATEN ISLAND,Illegal Parking,587
2019-06-12,Unspecified,complaints,150
2019-06-12,Unspecified,Benefit Card Replacement,150
2019-06-12,Unspecified,Highway Condition,150
2019-06-12,Unspecified,HPD Literature Request,150
2019-06-12,Unspecified,Street Light Condition,150
2019-06-12,Unspecified,DOF Parking - Payment Issue,150
2019-06-13,Unspecified,Question,115
2019-06-13,NYC,Request Large Bulky Item Collection,7022
2019-06-13,NYC,Illegal Parking,7022
2019-06-13,NYC,Blocked Driveway,7022
2019-06-13,NYC,Noise - Residential,7022
2019-06-13,NYC,Street Condition,7022
2019-06-13,BRONX,complaints,775
2019-06-13,BRONX,Noise - Residential,775
2019-06-13,BRONX,Graffiti,775
2019-06-13,BRONX,Blocked Driveway,775
2019-06-13,BRONX,Illegal Parking,775
2019-06-13,BRONX,Request Large Bulky Item Collection,775
2019-06-13,BROOKLYN,complaints,2171
2019-06-13,BROOKLYN,Illegal Parking,2171
2019-06-13,BROOKLYN,Request Large Bulky Item Collection,2171
2019-06-13,BROOKLYN,Blocked Driveway,2171
2019-06-13,BROOKLYN,Street Light Condition,2171
2019-06-13,BROOKLYN,Noise - Residential,2171
2019-06-13,MANHATTAN,complaints,1314
2019-06-13,MANHATTAN,Graffiti,1314
2019-06-13,MANHATTAN,Illegal Parking,1314
2019-06-13,MANHATTAN,Noise,1314
2019-06-13,MANHATTAN,Noise - Residential,1314
2019-06-13,MANHATTAN,Noise - Street/Sidewalk,1314
2019-06-13,QUEENS,complaints,2162
2019-06-13,QUEENS,Request Large Bulky Item Collection,2162
2019-06-13,QUEENS,Illegal Parking,2162
2019-06-13,QUEENS,Blocked Driveway,2162
2019-06-13,QUEENS,Noise - Vehicle,2162
2019-06-13,QUEENS,DOF Property - Payment Issue,2162
2019-06-13,STATEN ISLAND,complaints,485
2019-06-13,STATEN ISLAND,Request Large Bulky Item Collection,485
2019-06-13,STATEN ISLAND,Electronics Waste,485
2019-06-13,STATEN ISLAND,Illegal Parking,485
2019-06-13,STATEN ISLAND,Street Condition,485
2019-06-13,STATEN ISLAND,Missed Collection (All Materials),485
2019-06-13,Unspecified,complaints,115
2019-06-13,Unspecified,Benefit Card Replacement,115
2019-06-13,Unspecified,HPD Literature Request,115
2019-06-13,Unspecified,Highway Condition,115
2019-06-13,Unspecified,DOF Parking - Payment Issue,115
2019-06-13,Unspecified,Question,115
2019-06-14,Unspecified,Benefit Card Replacement,5
2019-06-14,NYC,Noise - Residential,246
2019-06-14,NYC,Noise - Street/Sidewalk,246
2019-06-14,NYC,Blocked Driveway,246
2019-06-14,NYC,Noise - Commercial,246
2019-06-14,NYC,Illegal Parking,246
2019-06-14,BRONX,complaints,37
2019-06-14,BRONX,Noise - Residential,37
2019-06-14,BRONX,Blocked Driveway,37
2019-06-14,BRONX,Noise - Vehicle,37
2019-06-14,BRONX,Noise - Street/Sidewalk,37
2019-06-14,BRONX,Rodent,37
2019-06-14,BROOKLYN,complaints,77
2019-06-14,BROOKLYN,Noise - Residential,77
2019-06-14,BROOKLYN,Noise - Street/Sidewalk,77
2019-06-14,BROOKLYN,Blocked Driveway,77
2019-06-14,BROOKLYN,Illegal Parking,77
2019-06-14,BROOKLYN,Noise - Commercial,77
2019-06-14,MANHATTAN,complaints,58
2019-06-14,MANHATTAN,Noise - Street/Sidewalk,58
2019-06-14,MANHATTAN,Noise - Residential,58
2019-06-14,MANHATTAN,Noise - Vehicle,58
2019-06-14,MANHATTAN,Noise - Commercial,58
2019-06-14,MANHATTAN,Illegal Parking,58
2019-06-14,QUEENS,complaints,54
2019-06-14,QUEENS,Blocked Driveway,54
2019-06-14,QUEENS,Illegal Parking,54
